"song_id","song_name","song_lyrics_url","song_art_image_url","song_release_date","song_pageviews","song_annotation_count","artist_id","artist_name","artist_url","album_id","album_name","album_url"
3871391,"King Tulip","https://genius.com/Uicideboy-king-tulip-lyrics","https://images.genius.com/54919a5808730abda8ec44a4fbc8a2cb.1000x1000x1.png","2018-09-07",286599,16,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",421863,"I Want to Die in New Orleans","https://genius.com/albums/Uicideboy/I-want-to-die-in-new-orleans"
3871397,"Krewe du Vieux (Comedy & Tragedy)","https://genius.com/Uicideboy-krewe-du-vieux-comedy-and-tragedy-lyrics","https://images.genius.com/54919a5808730abda8ec44a4fbc8a2cb.1000x1000x1.png","2018-09-07",129181,8,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",421863,"I Want to Die in New Orleans","https://genius.com/albums/Uicideboy/I-want-to-die-in-new-orleans"
1787162,"La Croix","https://genius.com/Uicideboy-la-croix-lyrics","https://images.genius.com/f7925c57be3901fdfbe603ef2870f5d4.1000x1000x1.png","2015-05-08",54090,11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",123982,"YUNGDEATHLILLIFE","https://genius.com/albums/Uicideboy/Yungdeathlillife"
3232478,"Lamar Avenue","https://genius.com/Uicideboy-lamar-avenue-lyrics","https://images.genius.com/5556c7f3a4fbc028bc53a1b2751b19c1.1000x1000x1.png","2017-09-11",81018,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603473,"KILL YOUR$ELF Sagas: XVI - XX","https://genius.com/albums/Uicideboy/Kill-your-elf-sagas-xvi-xx"
3232558,"Leave Me Alone","https://genius.com/Uicideboy-leave-me-alone-lyrics","https://images.genius.com/a9d26e93738b2f70cb1cb460a91c2fe2.1000x1000x1.jpg","2017-09-11",173846,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603473,"KILL YOUR$ELF Sagas: XVI - XX","https://genius.com/albums/Uicideboy/Kill-your-elf-sagas-xvi-xx"
1083686,"Leave Your Things Behind","https://genius.com/Uicideboy-leave-your-things-behind-lyrics","https://images.genius.com/a8b83b0344dd0b66c0b9a61d36c8f9c8.1000x1000x1.jpg","2015-04-02",95639,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",123497,"7th or St. Tammany","https://genius.com/albums/Uicideboy/7th-or-st-tammany"
2856087,"Leave Your Things Behind II","https://genius.com/Uicideboy-leave-your-things-behind-ii-lyrics","https://images.genius.com/a6f4e8cd477300162f823c778da34b52.640x640x1.jpg","2016-09-11",254292,7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",165663,"Eternal Grey","https://genius.com/albums/Uicideboy/Eternal-grey"
696013,"$leep Walk","https://genius.com/Uicideboy-leep-walk-lyrics","https://images.genius.com/ba6b7960a15c54a4f33dcfa1ae376d86.1000x1000x1.jpg","2015-01-24",64481,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603490,"KILL YOUR$ELF $agas: VI - X","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-vi-x"
528246,"$leepy Hollow (Slopped & Chewed)","https://genius.com/Uicideboy-leepy-hollow-slopped-and-chewed-lyrics","https://images.genius.com/71b3ca12a78f14bd2f11444036269399.1000x1000x1.jpg","2014-09-24",14187,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",112896,"KILL YOUR$ELF Part IV: The Trill Clinton $aga","https://genius.com/albums/Uicideboy/Kill-your-elf-part-iv-the-trill-clinton-aga"
693584,"Lemon $lime","https://genius.com/Uicideboy-lemon-slime-lyrics","https://images.rapgenius.com/474f4a0b5128b8165ec7e2b87e6b0174.500x500x1.jpg","2015-01-24",27381,2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603490,"KILL YOUR$ELF $agas: VI - X","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-vi-x"
2256236,"Let 'Em Burn","https://genius.com/Uicideboy-let-em-burn-lyrics","https://images.genius.com/513804d7f5dcdef0baf821a33323b162.1000x1000x1.jpg","2015-07-22",30790,3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",128012,"Grey Sheep","https://genius.com/albums/Uicideboy/Grey-sheep"
515544,"Lettuce","https://genius.com/Uicideboy-lettuce-lyrics","https://images.genius.com/d4e26be53ac2200cd79973f52b193121.822x822x1.png","2014-08-27",26405,3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",112006,"KILL YOUR$ELF Part III: The Budd Dwyer $aga","https://genius.com/albums/Uicideboy/Kill-your-elf-part-iii-the-budd-dwyer-aga"
6934405,"Life is but a Stream~","https://genius.com/Uicideboy-life-is-but-a-stream-lyrics","https://images.genius.com/f4070376322053f8aee83f60c88710cb.1000x1000x1.png","2021-08-13",84907,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",754941,"Long Term Effects of SUFFERING","https://genius.com/albums/Uicideboy/Long-term-effects-of-suffering"
6934411,"Lighting the Flames of My Own Personal Hell","https://genius.com/Uicideboy-lighting-the-flames-of-my-own-personal-hell-lyrics","https://images.genius.com/f4070376322053f8aee83f60c88710cb.1000x1000x1.png","2021-08-13",50852,3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",754941,"Long Term Effects of SUFFERING","https://genius.com/albums/Uicideboy/Long-term-effects-of-suffering"
696009,"Limp Wri$t","https://genius.com/Uicideboy-limp-wri-t-lyrics","https://images.rapgenius.com/48d830c96852a3e3d26a89e68a847065.603x613x1.png","2015-01-24",54438,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603490,"KILL YOUR$ELF $agas: VI - X","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-vi-x"
2136134,"Lincoln Continental Memorial (Ft. Slug † Christ)","https://genius.com/Uicideboy-lincoln-continental-memorial-lyrics","https://images.genius.com/d003cb421ae933370661efd35aff805c.1000x1000x1.png","2015-06-15",55426,9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",126262,"High Tide in the Snake’s Nest","https://genius.com/albums/Uicideboy/High-tide-in-the-snakes-nest"
528216,"Lo-Fi (Kill 'Em All)","https://genius.com/Uicideboy-lo-fi-kill-em-all-lyrics","https://images.genius.com/03038c28ce1b624cba9c5b41c7bcfc07.1000x1000x1.jpg","2014-09-10",29120,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603485,"KILL YOUR$ELF $agas: I - V","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-i-v"
3871400,"Long Gone (Save Me from This Hell)","https://genius.com/Uicideboy-long-gone-save-me-from-this-hell-lyrics","https://images.genius.com/54919a5808730abda8ec44a4fbc8a2cb.1000x1000x1.png","2018-09-07",111409,3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",421863,"I Want to Die in New Orleans","https://genius.com/albums/Uicideboy/I-want-to-die-in-new-orleans"
1078795,"Loot (Ft. Black Smurf & Ramirez)","https://genius.com/Uicideboy-loot-lyrics","https://images.genius.com/f9e8d8a828780834b42141d286716158.999x999x1.png","2015-03-03",29528,6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",121668,"Gray/Grey","https://genius.com/albums/Uicideboy/Gray-grey"
2373607,"Low Key","https://genius.com/Uicideboy-low-key-lyrics","https://images.genius.com/55771cdcd60938e759152deb0bc512bd.640x640x1.jpg","2015-11-18",488508,11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",137997,"Now the Moon’s Rising","https://genius.com/albums/Uicideboy/Now-the-moons-rising"
515549,"$low Motion Potion (Ft. Supa SortaHuman)","https://genius.com/Uicideboy-low-motion-potion-lyrics","https://images.genius.com/f10fe7020ea26faf3c50f3d9b6990482.500x500x1.jpg","2014-04-23",21324,3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",637861,"Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway","https://genius.com/albums/Uicideboy/Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway"
1787158,"LTE","https://genius.com/Uicideboy-lte-lyrics","https://images.genius.com/f7925c57be3901fdfbe603ef2870f5d4.1000x1000x1.png","2015-05-08",512988,11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",123982,"YUNGDEATHLILLIFE","https://genius.com/albums/Uicideboy/Yungdeathlillife"
2856100,"Lucky Me","https://genius.com/Uicideboy-lucky-me-lyrics","https://images.genius.com/a6f4e8cd477300162f823c778da34b52.640x640x1.jpg","2016-09-11",134464,8,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",165663,"Eternal Grey","https://genius.com/albums/Uicideboy/Eternal-grey"
2798211,"Magazine","https://genius.com/Uicideboy-magazine-lyrics","https://images.genius.com/7254b30491968279480acaaa483d817b.640x640x1.jpg","2016-07-22",562781,13,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",312010,"Radical $uicide","https://genius.com/albums/Uicideboy/Radical-uicide"
1079519,"Magnolia (Ft. KirbLaGoop)","https://genius.com/Uicideboy-magnolia-lyrics","https://images.genius.com/f9e8d8a828780834b42141d286716158.999x999x1.png","2015-03-03",81678,9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",121668,"Gray/Grey","https://genius.com/albums/Uicideboy/Gray-grey"
515494,"Ma$k & da Glock (Ft. TrippyThaKid)","https://genius.com/Uicideboy-ma-k-and-da-glock-lyrics","https://images.genius.com/4fa539b8afba7b1d25bb5788593dca56.500x500x1.jpg","2014-07-16",31862,7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603485,"KILL YOUR$ELF $agas: I - V","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-i-v"
2136207,"Mannequins Are My Best of Friends","https://genius.com/Uicideboy-mannequins-are-my-best-of-friends-lyrics","https://images.genius.com/d003cb421ae933370661efd35aff805c.1000x1000x1.png","2015-06-15",68814,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",126262,"High Tide in the Snake’s Nest","https://genius.com/albums/Uicideboy/High-tide-in-the-snakes-nest"
483162,"Maple $yrup (Ft. BONES)","https://genius.com/Uicideboy-maple-syrup-lyrics","https://images.genius.com/5629b00a632b36c7ce1df0682041775d.901x904x1.png","2014-07-09",36971,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603485,"KILL YOUR$ELF $agas: I - V","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-i-v"
2986260,"Maple $yrup (DJ Poliwhirl Remix) (Ft. BONES)","https://genius.com/Uicideboy-maple-syrup-dj-poliwhirl-remix-lyrics","https://images.genius.com/5794ea2a40f54cb608dcfe92d2a1d081.822x822x1.jpg","2014-07-16",NA,2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",112004,"KILL YOUR$ELF Part I: The $uicide $aga","https://genius.com/albums/Uicideboy/Kill-your-elf-part-i-the-uicide-aga"
2417280,"Marlboros & White Widow (Ft. Germ)","https://genius.com/Uicideboy-marlboros-and-white-widow-lyrics","https://images.genius.com/2fc1d062a759a3a7d3523c0caf65e2b8.999x999x1.png","2016-02-03",97593,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",142811,"Dark Side of the Clouds","https://genius.com/albums/Uicideboy/Dark-side-of-the-clouds"
6934415,"Materialism as a Means to an End","https://genius.com/Uicideboy-materialism-as-a-means-to-an-end-lyrics","https://images.genius.com/a3e55c887abec0ab607e901e6f82a48f.1000x1000x1.png","2021-07-16",168265,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",754941,"Long Term Effects of SUFFERING","https://genius.com/albums/Uicideboy/Long-term-effects-of-suffering"
8243463,"Matte Black","https://genius.com/Uicideboy-matte-black-lyrics","https://images.genius.com/74066d77c93b9c4838c3f93298f9dd00.1000x1000x1.png","2022-07-29",115910,25,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",898161,"Sing Me a Lullaby, My Sweet Temptation","https://genius.com/albums/Uicideboy/Sing-me-a-lullaby-my-sweet-temptation"
3871401,"Meet Mr. NICEGUY","https://genius.com/Uicideboy-meet-mr-niceguy-lyrics","https://images.genius.com/54919a5808730abda8ec44a4fbc8a2cb.1000x1000x1.png","2018-08-24",275303,7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",421863,"I Want to Die in New Orleans","https://genius.com/albums/Uicideboy/I-want-to-die-in-new-orleans"
5254569,"MEGA ZEPH","https://genius.com/Uicideboy-mega-zeph-lyrics","https://images.genius.com/d3a33ffdf98cd572880395600d104c36.822x822x1.png","2020-02-14",80395,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",587574,"Stop Staring at the Shadows","https://genius.com/albums/Uicideboy/Stop-staring-at-the-shadows"
2798214,"Memoirs of a Gorilla","https://genius.com/Uicideboy-memoirs-of-a-gorilla-lyrics","https://images.genius.com/7254b30491968279480acaaa483d817b.640x640x1.jpg","2016-07-01",560624,11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",312010,"Radical $uicide","https://genius.com/albums/Uicideboy/Radical-uicide"
2862143,"$moke a $ack","https://genius.com/Uicideboy-moke-a-sack-lyrics","https://images.genius.com/805ac5a69325df1cfc67bc856e92dbd6.500x500x1.jpg","2013-11-25",23913,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",221722,"Patron Saint of Everything Totally Fucked","https://genius.com/albums/Scrim/Patron-saint-of-everything-totally-fucked"
515534,"$moked Out, Loced Out","https://genius.com/Uicideboy-moked-out-loced-out-lyrics","https://images.genius.com/a99f3001622d1d3b27bfa6a516a3ddcc.600x600x1.jpg","2014-08-18",45011,3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603485,"KILL YOUR$ELF $agas: I - V","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-i-v"
695998,"$moked Out, Loced Out (Part II) (Ft. Eddy Baker)","https://genius.com/Uicideboy-moked-out-loced-out-part-ii-lyrics","https://images.genius.com/ca7b5d566bb18b73113c985db7f0f1fd.500x500x1.jpg","2015-01-19",22406,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603490,"KILL YOUR$ELF $agas: VI - X","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-vi-x"
2136202,"Mount Sinai","https://genius.com/Uicideboy-mount-sinai-lyrics","https://images.genius.com/d003cb421ae933370661efd35aff805c.1000x1000x1.png","2015-06-15",416059,9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",126262,"High Tide in the Snake’s Nest","https://genius.com/albums/Uicideboy/High-tide-in-the-snakes-nest"
4060253,"My Flaws Burn Through My Skin Like Demonic Flames from Hell","https://genius.com/Uicideboy-my-flaws-burn-through-my-skin-like-demonic-flames-from-hell-lyrics","https://images.genius.com/63133d150fff84133d5932a24dd9ee76.640x640x1.jpg","2015-07-29",53240,3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",143416,"I No Longer Fear the Razor Guarding My Heel","https://genius.com/albums/Uicideboy/I-no-longer-fear-the-razor-guarding-my-heel"
6677274,"My Flaws Burn Through My Skin Like Demonic Flames from Hell (Original)","https://genius.com/Uicideboy-my-flaws-burn-through-my-skin-like-demonic-flames-from-hell-original-lyrics","https://images.genius.com/3858815bfd12a53748553d09964fed4c.529x529x1.jpg","2015-08-01",NA,0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",NA,NA,NA
4060259,"My Scars Are Like Evidence Being Mailed to the Judge","https://genius.com/Uicideboy-my-scars-are-like-evidence-being-mailed-to-the-judge-lyrics","https://images.genius.com/63133d150fff84133d5932a24dd9ee76.640x640x1.jpg","2015-07-29",9962,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",143416,"I No Longer Fear the Razor Guarding My Heel","https://genius.com/albums/Uicideboy/I-no-longer-fear-the-razor-guarding-my-heel"
3092592,"New Chains, Same Shackles","https://genius.com/Uicideboy-new-chains-same-shackles-lyrics","https://images.genius.com/6c38c303c0465e8afbf15eebe4280bb2.1000x1000x1.png","2017-05-18",622322,15,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603468,"KILL YOUR$ELF $agas: XI - XV","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-xi-xv"
6660501,"NEW PROFILE PIC","https://genius.com/Uicideboy-new-profile-pic-lyrics","https://images.genius.com/b40768ab71b7dd9db3e40fd5277c001c.1000x1000x1.png","2021-04-16",122922,11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",754941,"Long Term Effects of SUFFERING","https://genius.com/albums/Uicideboy/Long-term-effects-of-suffering"
3871393,"Nicotine Patches","https://genius.com/Uicideboy-nicotine-patches-lyrics","https://images.genius.com/54919a5808730abda8ec44a4fbc8a2cb.1000x1000x1.png","2018-09-07",198862,11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",421863,"I Want to Die in New Orleans","https://genius.com/albums/Uicideboy/I-want-to-die-in-new-orleans"
3101678,"Nightmare Choir (I Been Asleep Too Long)","https://genius.com/Uicideboy-nightmare-choir-i-been-asleep-too-long-lyrics","https://images.genius.com/f47c67c24b81d3392635e142fe2541fd.1000x1000x1.png","2017-05-26",120712,9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603468,"KILL YOUR$ELF $agas: XI - XV","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-xi-xv"
528205,"​nm jc","https://genius.com/Uicideboy-nm-jc-lyrics","https://images.genius.com/35cfcdca0b4b2c2f329a61850a342c85.500x500x1.jpg","2014-09-17",43414,1,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603485,"KILL YOUR$ELF $agas: I - V","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-i-v"
8238982,"No Matter Which Direction I'm Going In, I Never Chase These Hoes","https://genius.com/Uicideboy-no-matter-which-direction-im-going-in-i-never-chase-these-hoes-lyrics","https://images.genius.com/74066d77c93b9c4838c3f93298f9dd00.1000x1000x1.png","2022-07-29",45369,14,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",898161,"Sing Me a Lullaby, My Sweet Temptation","https://genius.com/albums/Uicideboy/Sing-me-a-lullaby-my-sweet-temptation"
8869569,"Noose That I'm Used To","https://genius.com/Uicideboy-noose-that-im-used-to-lyrics","https://images.genius.com/e7c634159ef99ae6e3b9f9b1cb908589.500x500x1.jpg","2023-02-27",NA,0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",NA,NA,NA
8747317,"North $ide $uicide","https://genius.com/Uicideboy-north-side-suicide-lyrics","https://images.genius.com/54cf3d8b3a66c4585e16b0af112569f7.500x500x1.jpg","2023-01-20",NA,0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",NA,NA,NA
2576617,"Novus Ordo Seclorum","https://genius.com/Uicideboy-novus-ordo-seclorum-lyrics","https://images.genius.com/2fc1d062a759a3a7d3523c0caf65e2b8.999x999x1.png","2016-02-03",46226,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",142811,"Dark Side of the Clouds","https://genius.com/albums/Uicideboy/Dark-side-of-the-clouds"
3218468,"Now I'm Up to My Neck With Offers","https://genius.com/Uicideboy-now-im-up-to-my-neck-with-offers-lyrics","https://images.genius.com/474833c6944edf264bf5c922d280f769.1000x1000x1.jpg","2017-08-31",387694,15,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603473,"KILL YOUR$ELF Sagas: XVI - XX","https://genius.com/albums/Uicideboy/Kill-your-elf-sagas-xvi-xx"
648653,"NOxygen","https://genius.com/Uicideboy-noxygen-lyrics","https://images.genius.com/4cc94e30d0035c300dff7fddeab8bdb5.606x607x1.png","2014-12-15",87429,12,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",117025,"KILL YOUR$ELF Part VII: The Fuck God $aga","https://genius.com/albums/Uicideboy/Kill-your-elf-part-vii-the-fuck-god-aga"
4294219,"NUMBING THE PAIN, BECAUSE NERVES ARE OVERRATED (Ft. 6IXUS)","https://genius.com/Uicideboy-numbing-the-pain-because-nerves-are-overrated-lyrics","https://images.genius.com/ab507fe23b6f6bd450470538c716ab99.500x500x1.jpg","2017-06-28",NA,2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",NA,NA,NA
515522,"Ocean $ide $uicide","https://genius.com/Uicideboy-ocean-side-suicide-lyrics","https://images.genius.com/ec077185c8beec525e48df40dcf25ccf.1000x1000x1.jpg","2014-07-30",133573,6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603485,"KILL YOUR$ELF $agas: I - V","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-i-v"
3101962,"O’ Lord! I Have My Doubts","https://genius.com/Uicideboy-o-lord-i-have-my-doubts-lyrics","https://images.genius.com/6c38c303c0465e8afbf15eebe4280bb2.1000x1000x1.png","2017-05-26",187621,12,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603468,"KILL YOUR$ELF $agas: XI - XV","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-xi-xv"
5254567,"One Last Look at the Damage","https://genius.com/Uicideboy-one-last-look-at-the-damage-lyrics","https://images.genius.com/4be0b28f5c9be2888e3c163ff7323db6.822x822x1.png","2020-02-14",97535,9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",587574,"Stop Staring at the Shadows","https://genius.com/albums/Uicideboy/Stop-staring-at-the-shadows"
2313528,"Opal Ring","https://genius.com/Uicideboy-opal-ring-lyrics","https://images.genius.com/200740745dcc897f2d9a9a5be05919c3.1000x1000x1.png","2015-09-21",103354,10,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",131581,"My Liver Will Handle What My Heart Can’t","https://genius.com/albums/Uicideboy/My-liver-will-handle-what-my-heart-can-t"
2852658,"O Pana!","https://genius.com/Uicideboy-o-pana-lyrics","https://images.genius.com/a6f4e8cd477300162f823c778da34b52.640x640x1.jpg","2016-09-06",664785,11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",165663,"Eternal Grey","https://genius.com/albums/Uicideboy/Eternal-grey"
2256240,"Oracle","https://genius.com/Uicideboy-oracle-lyrics","https://images.genius.com/513804d7f5dcdef0baf821a33323b162.1000x1000x1.jpg","2015-07-22",30772,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",128012,"Grey Sheep","https://genius.com/albums/Uicideboy/Grey-sheep"
2136190,"$outh $ide $uicide (Ft. Pouya)","https://genius.com/Uicideboy-outh-side-suicide-lyrics","https://images.genius.com/a2da3c24780031294bb454e1b4551fa2.500x500x1.jpg","2015-05-31",1139712,15,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",126262,"High Tide in the Snake’s Nest","https://genius.com/albums/Uicideboy/High-tide-in-the-snakes-nest"
2417266,"Paper Bag Mask","https://genius.com/Uicideboy-paper-bag-mask-lyrics","https://images.genius.com/2fc1d062a759a3a7d3523c0caf65e2b8.999x999x1.png","2016-02-03",96249,9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",142811,"Dark Side of the Clouds","https://genius.com/albums/Uicideboy/Dark-side-of-the-clouds"
2374033,"Paris","https://genius.com/Uicideboy-paris-lyrics","https://images.genius.com/55771cdcd60938e759152deb0bc512bd.640x640x1.jpg","2015-11-18",1420996,13,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",137997,"Now the Moon’s Rising","https://genius.com/albums/Uicideboy/Now-the-moons-rising"
528236,"Pe$o","https://genius.com/Uicideboy-pe-o-lyrics","https://images.genius.com/71b3ca12a78f14bd2f11444036269399.1000x1000x1.jpg","2014-09-24",12652,4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",112896,"KILL YOUR$ELF Part IV: The Trill Clinton $aga","https://genius.com/albums/Uicideboy/Kill-your-elf-part-iv-the-trill-clinton-aga"
3871396,"Phantom Menace","https://genius.com/Uicideboy-phantom-menace-lyrics","https://images.genius.com/54919a5808730abda8ec44a4fbc8a2cb.1000x1000x1.png","2018-09-07",111933,9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",421863,"I Want to Die in New Orleans","https://genius.com/albums/Uicideboy/I-want-to-die-in-new-orleans"
3052863,"Pictures (Ft. Maxo Kream)","https://genius.com/Uicideboy-pictures-lyrics","https://images.genius.com/89cb8f4c43bc185242f660876eb4f308.1000x1000x1.jpg","2017-04-12",109437,5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603468,"KILL YOUR$ELF $agas: XI - XV","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-xi-xv"
3075751,"Planting the Roots Only to Fall Out the Tree","https://genius.com/Uicideboy-planting-the-roots-only-to-fall-out-the-tree-lyrics","https://images.genius.com/eb93926c94287cb66cc081df91a3220b.1000x1000x1.jpg","2017-05-03",142098,10,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603468,"KILL YOUR$ELF $agas: XI - XV","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-xi-xv"
740176,"Pontiac $unfire","https://genius.com/Uicideboy-pontiac-sunfire-lyrics","https://images.genius.com/f9e8d8a828780834b42141d286716158.999x999x1.png","2015-03-03",115292,7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",121668,"Gray/Grey","https://genius.com/albums/Uicideboy/Gray-grey"
2417274,"​praisethedevil","https://genius.com/Uicideboy-praisethedevil-lyrics","https://images.genius.com/2fc1d062a759a3a7d3523c0caf65e2b8.999x999x1.png","2016-02-03",135564,9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",142811,"Dark Side of the Clouds","https://genius.com/albums/Uicideboy/Dark-side-of-the-clouds"
1080638,"Prettyleaf","https://genius.com/Uicideboy-prettyleaf-lyrics","https://images.genius.com/f9e8d8a828780834b42141d286716158.999x999x1.png","2015-03-03",41496,7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",121668,"Gray/Grey","https://genius.com/albums/Uicideboy/Gray-grey"
528221,"Prince Tulip","https://genius.com/Uicideboy-prince-tulip-lyrics","https://images.rapgenius.com/dff5f621d40aa887bb31f2bea5c6bf19.500x500x1.jpg","2014-09-24",70019,2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy",603485,"KILL YOUR$ELF $agas: I - V","https://genius.com/albums/Uicideboy/Kill-your-elf-agas-i-v"
