"song_id","song_name","song_lyrics_url","annotation_count","artist_id","artist_name","artist_url"
2878057,"Kill Yourself (Part IV)","https://genius.com/Uicideboy-kill-yourself-part-iv-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3871391,"King Tulip","https://genius.com/Uicideboy-king-tulip-lyrics",16,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3871397,"Krewe du Vieux (Comedy & Tragedy)","https://genius.com/Uicideboy-krewe-du-vieux-comedy-and-tragedy-lyrics",8,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1787162,"La Croix","https://genius.com/Uicideboy-la-croix-lyrics",11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3232478,"Lamar Avenue","https://genius.com/Uicideboy-lamar-avenue-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3232558,"Leave Me Alone","https://genius.com/Uicideboy-leave-me-alone-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1083686,"Leave Your Things Behind","https://genius.com/Uicideboy-leave-your-things-behind-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2856087,"Leave Your Things Behind II","https://genius.com/Uicideboy-leave-your-things-behind-ii-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
696013,"$leep Walk","https://genius.com/Uicideboy-leep-walk-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
528246,"$leepy Hollow (Slopped & Chewed)","https://genius.com/Uicideboy-leepy-hollow-slopped-and-chewed-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
693584,"Lemon $lime","https://genius.com/Uicideboy-lemon-slime-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2256236,"Let 'Em Burn","https://genius.com/Uicideboy-let-em-burn-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
515544,"Lettuce","https://genius.com/Uicideboy-lettuce-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
6934405,"Life is but a Stream~","https://genius.com/Uicideboy-life-is-but-a-stream-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
6934411,"Lighting the Flames of My Own Personal Hell","https://genius.com/Uicideboy-lighting-the-flames-of-my-own-personal-hell-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
696009,"Limp Wri$t","https://genius.com/Uicideboy-limp-wri-t-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2136134,"Lincoln Continental Memorial (Ft. Slug † Christ)","https://genius.com/Uicideboy-lincoln-continental-memorial-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
528216,"Lo-Fi (Kill 'Em All)","https://genius.com/Uicideboy-lo-fi-kill-em-all-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3871400,"Long Gone (Save Me from This Hell)","https://genius.com/Uicideboy-long-gone-save-me-from-this-hell-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1078795,"Loot (Ft. Black Smurf & Ramirez)","https://genius.com/Uicideboy-loot-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2373607,"Low Key","https://genius.com/Uicideboy-low-key-lyrics",11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
515549,"$low Motion Potion (Ft. Supa SortaHuman)","https://genius.com/Uicideboy-low-motion-potion-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1787158,"LTE","https://genius.com/Uicideboy-lte-lyrics",11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2856100,"Lucky Me","https://genius.com/Uicideboy-lucky-me-lyrics",8,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2798211,"Magazine","https://genius.com/Uicideboy-magazine-lyrics",13,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1079519,"Magnolia (Ft. KirbLaGoop)","https://genius.com/Uicideboy-magnolia-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
515494,"Ma$k & da Glock (Ft. TrippyThaKid)","https://genius.com/Uicideboy-ma-k-and-da-glock-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2136207,"Mannequins Are My Best of Friends","https://genius.com/Uicideboy-mannequins-are-my-best-of-friends-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
483162,"Maple $yrup (Ft. BONES)","https://genius.com/Uicideboy-maple-syrup-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2986260,"Maple $yrup (DJ Poliwhirl Remix) (Ft. BONES)","https://genius.com/Uicideboy-maple-syrup-dj-poliwhirl-remix-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2417280,"Marlboros & White Widow (Ft. Germ)","https://genius.com/Uicideboy-marlboros-and-white-widow-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
6934415,"Materialism as a Means to an End","https://genius.com/Uicideboy-materialism-as-a-means-to-an-end-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8243463,"Matte Black","https://genius.com/Uicideboy-matte-black-lyrics",25,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3871401,"Meet Mr. NICEGUY","https://genius.com/Uicideboy-meet-mr-niceguy-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
5254569,"MEGA ZEPH","https://genius.com/Uicideboy-mega-zeph-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2798214,"Memoirs of a Gorilla","https://genius.com/Uicideboy-memoirs-of-a-gorilla-lyrics",11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2862143,"$moke a $ack","https://genius.com/Uicideboy-moke-a-sack-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
515534,"$moked Out, Loced Out","https://genius.com/Uicideboy-moked-out-loced-out-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
695998,"$moked Out, Loced Out (Part II) (Ft. Eddy Baker)","https://genius.com/Uicideboy-moked-out-loced-out-part-ii-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2136202,"Mount Sinai","https://genius.com/Uicideboy-mount-sinai-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
4060253,"My Flaws Burn Through My Skin Like Demonic Flames from Hell","https://genius.com/Uicideboy-my-flaws-burn-through-my-skin-like-demonic-flames-from-hell-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
6677274,"My Flaws Burn Through My Skin Like Demonic Flames from Hell (Original)","https://genius.com/Uicideboy-my-flaws-burn-through-my-skin-like-demonic-flames-from-hell-original-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
4060259,"My Scars Are Like Evidence Being Mailed to the Judge","https://genius.com/Uicideboy-my-scars-are-like-evidence-being-mailed-to-the-judge-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3092592,"New Chains, Same Shackles","https://genius.com/Uicideboy-new-chains-same-shackles-lyrics",15,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
6660501,"NEW PROFILE PIC","https://genius.com/Uicideboy-new-profile-pic-lyrics",11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3871393,"Nicotine Patches","https://genius.com/Uicideboy-nicotine-patches-lyrics",11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3101678,"Nightmare Choir (I Been Asleep Too Long)","https://genius.com/Uicideboy-nightmare-choir-i-been-asleep-too-long-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
528205,"​nm jc","https://genius.com/Uicideboy-nm-jc-lyrics",1,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8238982,"No Matter Which Direction I'm Going In, I Never Chase These Hoes","https://genius.com/Uicideboy-no-matter-which-direction-im-going-in-i-never-chase-these-hoes-lyrics",14,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8869569,"Noose That I'm Used To","https://genius.com/Uicideboy-noose-that-im-used-to-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8747317,"North $ide $uicide","https://genius.com/Uicideboy-north-side-suicide-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2576617,"Novus Ordo Seclorum","https://genius.com/Uicideboy-novus-ordo-seclorum-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3218468,"Now I'm Up to My Neck With Offers","https://genius.com/Uicideboy-now-im-up-to-my-neck-with-offers-lyrics",15,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
648653,"NOxygen","https://genius.com/Uicideboy-noxygen-lyrics",12,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
4294219,"NUMBING THE PAIN, BECAUSE NERVES ARE OVERRATED (Ft. 6IXUS)","https://genius.com/Uicideboy-numbing-the-pain-because-nerves-are-overrated-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
515522,"Ocean $ide $uicide","https://genius.com/Uicideboy-ocean-side-suicide-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3101962,"O’ Lord! I Have My Doubts","https://genius.com/Uicideboy-o-lord-i-have-my-doubts-lyrics",12,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
5254567,"One Last Look at the Damage","https://genius.com/Uicideboy-one-last-look-at-the-damage-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2313528,"Opal Ring","https://genius.com/Uicideboy-opal-ring-lyrics",10,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2852658,"O Pana!","https://genius.com/Uicideboy-o-pana-lyrics",11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2256240,"Oracle","https://genius.com/Uicideboy-oracle-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2136190,"$outh $ide $uicide (Ft. Pouya)","https://genius.com/Uicideboy-outh-side-suicide-lyrics",15,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2417266,"Paper Bag Mask","https://genius.com/Uicideboy-paper-bag-mask-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2374033,"Paris","https://genius.com/Uicideboy-paris-lyrics",13,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
528236,"Pe$o","https://genius.com/Uicideboy-pe-o-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3871396,"Phantom Menace","https://genius.com/Uicideboy-phantom-menace-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3052863,"Pictures (Ft. Maxo Kream)","https://genius.com/Uicideboy-pictures-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3075751,"Planting the Roots Only to Fall Out the Tree","https://genius.com/Uicideboy-planting-the-roots-only-to-fall-out-the-tree-lyrics",10,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
740176,"Pontiac $unfire","https://genius.com/Uicideboy-pontiac-sunfire-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2417274,"​praisethedevil","https://genius.com/Uicideboy-praisethedevil-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1080638,"Prettyleaf","https://genius.com/Uicideboy-prettyleaf-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
528221,"Prince Tulip","https://genius.com/Uicideboy-prince-tulip-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
5987985,"Psychedelic $uicide","https://genius.com/Uicideboy-psychedelic-suicide-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3102023,"Pump Fake","https://genius.com/Uicideboy-pump-fake-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
598214,"Purple Ranger [$ippin’ Donatello with Captain Ginyu Y2K Remix] (Ft. Wavy Jone$)","https://genius.com/Uicideboy-purple-ranger-ippin-donatello-with-captain-ginyu-y2k-remix-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
5254570,"Putrid Pride","https://genius.com/Uicideboy-putrid-pride-lyrics",8,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1083768,"Rag Round My Skull","https://genius.com/Uicideboy-rag-round-my-skull-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2313516,"Reign in Blood","https://genius.com/Uicideboy-reign-in-blood-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2467399,"Resin","https://genius.com/Uicideboy-resin-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8238978,"Resistance Is Useless","https://genius.com/Uicideboy-resistance-is-useless-lyrics",15,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1083267,"Romulus","https://genius.com/Uicideboy-romulus-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2136212,"Rotten and Paralyzed in a Tropical Paradise","https://genius.com/Uicideboy-rotten-and-paralyzed-in-a-tropical-paradise-lyrics",10,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
515506,"Rotten $oul$","https://genius.com/Uicideboy-rotten-soul-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2456168,"Royal","https://genius.com/Uicideboy-royal-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2856138,"Say Cheese and Die","https://genius.com/Uicideboy-say-cheese-and-die-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
5111652,"Scope Set","https://genius.com/Uicideboy-scope-set-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
4086200,"Scrape","https://genius.com/Uicideboy-scrape-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2256237,"Second Coming","https://genius.com/Uicideboy-second-coming-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3232491,"Second Lines Come with Broken Souls","https://genius.com/Uicideboy-second-lines-come-with-broken-souls-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2313520,"Shattered Amethyst","https://genius.com/Uicideboy-shattered-amethyst-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3232473,"Smoked Out, Scoped Out","https://genius.com/Uicideboy-smoked-out-scoped-out-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1781053,"Sold My Soul to Satan Waiting in Line at the Mall","https://genius.com/Uicideboy-sold-my-soul-to-satan-waiting-in-line-at-the-mall-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1083637,"St. Bernard","https://genius.com/Uicideboy-st-bernard-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2798191,"Stop Calling Us Horrorcore","https://genius.com/Uicideboy-stop-calling-us-horrorcore-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1083411,"Straw Chairs","https://genius.com/Uicideboy-straw-chairs-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3102116,"Styrofoam","https://genius.com/Uicideboy-styrofoam-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2136208,"Sunshine","https://genius.com/Uicideboy-sunshine-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3101677,"Temple Spray","https://genius.com/Uicideboy-temple-spray-lyrics",8,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
670066,"Tempura","https://genius.com/Uicideboy-tempura-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
5254571,"That Just Isn't Empirically Possible","https://genius.com/Uicideboy-that-just-isnt-empirically-possible-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1083194,"That's Very Minimalist of You","https://genius.com/Uicideboy-thats-very-minimalist-of-you-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1787155,"That Time We Went to Wal Mart In Memphis To Steal Some Shit Before We Met Up With TA To Shoot His Video (Ft. Ghost (Memphis))","https://genius.com/Uicideboy-that-time-we-went-to-wal-mart-in-memphis-to-steal-some-shit-before-we-met-up-with-ta-to-shoot-his-video-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2256233,"The Crescent Moon and the Rising Sun","https://genius.com/Uicideboy-the-crescent-moon-and-the-rising-sun-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
7922414,"THE_EVIL_THAT_MEN_DO","https://genius.com/Uicideboy-the-evil-that-men-do-lyrics",14,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8320045,"THE_EVIL_THAT_MEN_DO (Original Version)","https://genius.com/Uicideboy-the-evil-that-men-do-original-version-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2476141,"The Nail to the Cross","https://genius.com/Uicideboy-the-nail-to-the-cross-lyrics",11,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
6934417,"The Number You Have Dialed is Not in Service","https://genius.com/Uicideboy-the-number-you-have-dialed-is-not-in-service-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2479766,"The Sacred","https://genius.com/Uicideboy-the-sacred-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
528225,"Thieves","https://genius.com/Uicideboy-thieves-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
7186848,"$tick ‘Em Up","https://genius.com/Uicideboy-tick-em-up-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2369753,"To Have and Have Not","https://genius.com/Uicideboy-to-have-and-have-not-lyrics",12,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1080855,"To Kill a Mockingbird (Ft. Nightmare Nasty)","https://genius.com/Uicideboy-to-kill-a-mockingbird-lyrics",2,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
598217,"Tony Hawk Pro Skater 4","https://genius.com/Uicideboy-tony-hawk-pro-skater-4-lyrics",13,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3084510,"$TORAGE","https://genius.com/Uicideboy-torage-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
696015,"Torcher","https://genius.com/Uicideboy-torcher-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
598191,"Trapathy","https://genius.com/Uicideboy-trapathy-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2313530,"T.R.U. (Totally Rotten Underground)","https://genius.com/Uicideboy-tru-totally-rotten-underground-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2313526,"Tulane","https://genius.com/Uicideboy-tulane-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2856118,"Uglier (Ft. Da$H)","https://genius.com/Uicideboy-uglier-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
6934416,"Ugliest","https://genius.com/Uicideboy-ugliest-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2136177,"Ugly","https://genius.com/Uicideboy-ugly-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
6996123,"$UICIDEBOY$ Discography","https://genius.com/Uicideboy-uicideboy-discography-annotated",19,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8238983,"$uicideboy$ Were Better In 2015","https://genius.com/Uicideboy-uicideboy-were-better-in-2015-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
598116,"$uicider","https://genius.com/Uicideboy-uicider-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2846720,"Ultimate $uicide (Ft. Denzel Curry)","https://genius.com/Uicideboy-ultimate-suicide-lyrics",12,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2379512,"Underwater Malibu","https://genius.com/Uicideboy-underwater-malibu-lyrics",8,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8238984,"Unlucky Me","https://genius.com/Uicideboy-unlucky-me-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
7649587,"Unreleased (Ft. Freddie Dredd)","https://genius.com/Uicideboy-unreleased-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8956576,"Untitled snippet 1","https://genius.com/Uicideboy-untitled-snippet-1-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
8962148,"Untitled snippet 2","https://genius.com/Uicideboy-untitled-snippet-2-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3099352,"Venom (Ft. Shakewell)","https://genius.com/Uicideboy-venom-lyrics",3,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
1083351,"Vices (Ft. JGRXXN)","https://genius.com/Uicideboy-vices-lyrics",8,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
490609,"Vietnam","https://genius.com/Uicideboy-vietnam-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2313511,"Vincent Van Gogh Ain't Got Shit on Me","https://genius.com/Uicideboy-vincent-van-gogh-aint-got-shit-on-me-lyrics",9,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
648638,"VIVIVI (Ft. Ramirez)","https://genius.com/Uicideboy-vivivi-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3871398,"WAR TIME ALL THE TIME","https://genius.com/Uicideboy-war-time-all-the-time-lyrics",20,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2856115,"Water $uicide (Ft. Chris Travis)","https://genius.com/Uicideboy-water-suicide-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
6934410,"WE ENVY NOTHING IN THE WORLD.","https://genius.com/Uicideboy-we-envy-nothing-in-the-world-lyrics",4,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
5254572,"What The Fuck Is Happening","https://genius.com/Uicideboy-what-the-fuck-is-happening-lyrics",7,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
648588,"Where's Your God?","https://genius.com/Uicideboy-wheres-your-god-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
5254568,"[whispers indistinctly]","https://genius.com/Uicideboy-whispers-indistinctly-lyrics",5,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
2313532,"Whoa, I'm Woeful","https://genius.com/Uicideboy-whoa-im-woeful-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3102114,"Withdrawals/Withdrawals","https://genius.com/Uicideboy-withdrawals-withdrawals-lyrics",6,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
9056034,"YIN/////YANG/////////","https://genius.com/Uicideboy-yin-yang-lyrics",0,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
3040936,"You’re Now Tuning in to 66.6 FM with DJ Rapture (The Hottest Hour of the Evening)","https://genius.com/Uicideboy-youre-now-tuning-in-to-666-fm-with-dj-rapture-the-hottest-hour-of-the-evening-lyrics",17,213444,"$UICIDEBOY$","https://genius.com/artists/Uicideboy"
